Record_ID,Timestamp_Hour,Day_of_Week,Location,Num_Connected_Devices,Bandwidth_Usage_Mbps,AP_Load_Percent,Network_Latency_ms,Packet_Loss_Rate_Percent,Signal_Strength_dBm,Retransmission_Rate_Percent,Throughput_Mbps,Active_Sessions,Channel_Utilization_Percent,Congestion_Level
2673,15,Tuesday,Hostel_A,158.05698808687671,142.61,50.97,57.1,2.12,-62.6,3.2,132.06872965077062,193.0,48.628,Low
3957,7,Tuesday,Lab_Block_B,31.306037153159203,42.94,6.88,34.9,0.89,-38.5,1.35,38.333503296817064,43.8,3.32,Low
1577,15,Thursday,Admin_Block,168.86646421527516,172.01,48.78,49.8,2.01,,3.06,143.1726591438919,225.0,49.22,Low
1169,17,Friday,Admin_Block,112.86257661480629,79.76,33.29,37.4,1.83,,3.08,68.96939058955066,129.0,30.32,Low
5947,15,Wednesday,Cafeteria,152.84965637698664,137.63,44.04,51.8,2.15,-52.1,3.84,107.10402844718537,196.0,39.05,Low
3761,21,Thursday,Lecture_Hall_2,5.0,5.0,4.0,16.7,0.8,,2.01,3.814771009962233,13.2,3.9,Low
6374,9,Thursday,Hostel_A,76.96910189765033,83.77,17.1,62.0,0.81,-46.3,1.72,74.00136502013987,84.0,19.93,Low
5633,22,Wednesday,Library,37.80751466136509,25.36,9.46,24.1,0.68,-41.6,2.26,20.3260099488798,50.0,18.21,Low
6261,8,Saturday,Lecture_Hall_1,6.778513594703174,5.0,0.0,17.0,0.36,-35.2,1.1,3.954975626029383,5.0,0.0,Low
2645,14,Wednesday,Lecture_Hall_1,161.1251086323105,176.55,55.54,55.1,2.31,-58.9,3.52,164.50106986350528,227.0,42.45,Low
3445,14,Thursday,Lecture_Hall_2,170.27669446044712,174.39,49.27,50.2,2.02,-58.1,4.7,126.88464865941832,250.0,47.51,Low
2040,8,Friday,Lecture_Hall_2,59.001766433824216,46.75,16.52,34.6,0.71,-40.1,1.3,40.866898325894354,82.0,13.35,High
3656,8,Friday,Cafeteria,57.44710151377399,63.67,17.18,32.4,1.2,,2.95,44.302755185604276,76.0,15.57,Low
3007,15,Friday,Lab_Block_A,172.91070389545018,181.26,63.13,65.0,2.98,-56.9,4.94,126.58784629591705,230.0,55.43,Low
3439,21,Monday,Admin_Block,40.66860867313942,33.88,7.2,16.0,0.31,-47.4,1.92,30.51053648454848,62.0,0.0,Low
4306,12,Tuesday,Hostel_A,192.96667649880797,207.97,67.89,98.3,3.4,-55.1,5.25,193.506887979261,253.0,68.45,Medium
3653,12,Tuesday,Hostel_A,134.64254430730273,155.09,49.33,59.9,3.07,-47.2,5.08,125.47481363789244,159.0,54.14,Medium
2170,12,Saturday,Lab_Block_A,95.93948039534108,117.0,24.0,49.9,1.7919999999999998,,2.06,88.44247938931332,107.0,29.53,Low
4551,15,Friday,Hostel_B,184.8207819254122,167.75,62.37,67.9,2.62,-55.7,4.2,119.11501755188074,230.0,59.12,Low
3440,9,Sunday,Hostel_A,39.56562469321319,25.48,14.75,37.4,1.29,-44.9,2.0,20.183113515527413,45.0,12.54,Low
5071,8,Sunday,Lecture_Hall_2,16.599300537879977,28.11,7.97,28.5,0.42799999999999994,-40.1,1.5,22.68818915447461,21.0,6.5,Low
5134,20,Sunday,Lab_Block_B,5.0,25.03,0.0,13.9,1.259,-43.2,0.48,20.67806776132569,22.0,12.67,Low
3682,11,Wednesday,Library,183.9617063077385,205.36,66.12,103.0,2.898,-50.9,4.17,145.39549693997205,238.0,68.28,Low
1877,14,Monday,Admin_Block,195.55554739180135,191.52,61.54,62.5,2.78,-56.9,4.38,185.05230621740841,260.0,62.53,Low
3466,13,Tuesday,Library,183.69637701899373,205.69,71.03,98.8,3.27,-54.9,5.25,161.11935878544054,203.0,64.42,High
1467,17,Monday,Admin_Block,127.95454477704904,137.71,40.816,50.0,2.43,-48.9,3.99,98.49096493579582,150.0,33.13,Low
5274,13,Monday,Lecture_Hall_1,197.33977348557403,214.27,69.176,101.8,3.02,-53.7,5.58,150.90620926484144,296.0,61.51,Medium
2119,7,Monday,Library,36.84556753766883,28.29,19.22,58.5,0.79,-44.1,1.47,27.574168748319742,62.0,6.99,Low
5374,15,Wednesday,Hostel_A,160.89917148807885,149.93,52.39,52.9,2.37,-45.4,3.83,106.21292918152693,223.0,50.0,Low
1386,8,Monday,Sports_Complex,5.0,5.8,4.432,25.5,0.2,-43.2,0.37,4.467102861935822,40.0,0.0,Low
3779,8,Saturday,Lecture_Hall_2,27.683965705824637,42.35,12.51,20.3,0.63,-46.4,1.54,30.605273747844166,40.0,9.57,Low
4512,16,Monday,Hostel_A,159.98054118602576,170.87,46.02,58.2,1.9,-50.9,3.39,154.28840983661794,214.0,33.81,Low
1927,12,Monday,Admin_Block,124.0483121721621,115.59,30.08,49.6,1.41,-52.4,3.96,82.81342647799433,141.0,23.04,Low
3379,16,Thursday,Library,135.39091711770834,155.98,54.01,104.4,3.26,,,111.28707063521854,187.6,44.23,Medium
3430,18,Friday,Lab_Block_A,82.58281321939776,84.732,17.06,38.6,0.93,-46.3,1.67,66.16971751911136,130.0,14.79,Low
4695,12,Thursday,Lab_Block_B,149.96046663606978,173.61,50.512,49.9,2.14,-44.0,3.64,163.11357801928983,194.0,43.88,Low
2883,18,Friday,Lab_Block_B,92.17834867497498,77.15,29.22,35.0,2.18,-46.9,3.34,72.881874326895,131.0,28.07,Low
1119,0,Friday,Lab_Block_B,9.393028919186746,8.91,0.0,52.3,0.07,-43.7,0.5,7.555147371560885,15.0,5.12,Low
3521,19,Wednesday,Hostel_B,54.89507487906982,80.0,29.43,50.9,1.31,-39.2,2.08,65.66055208304186,45.0,28.4,Low
1638,23,Friday,Lecture_Hall_2,22.334179568269057,5.56,6.33,36.5,0.41,-34.5,0.69,4.293953689766707,25.0,0.0,Low
6262,7,Tuesday,Lab_Block_B,13.950770063061707,5.0,2.59,12.2,0.11,,1.67,4.112458181223879,16.0,2.26,Low
2718,11,Wednesday,Admin_Block,135.4267547465553,140.61,48.89,58.7,1.98,-49.6,3.4,115.15,178.0,50.63,Low
3325,8,Wednesday,Lab_Block_B,26.774648835526285,26.67,8.64,21.4,0.5,-45.2,0.77,19.717767268035285,5.0,0.0,Low
4629,10,Thursday,Library,138.7797194871533,131.11599999999999,49.15,52.7,2.46,-54.5,,104.37841230316171,169.0,40.3,Low
3148,7,Wednesday,Hostel_A,26.76968654807856,28.23,9.03,17.5,0.37,-42.4,1.49,20.25013495897885,12.0,14.8,Low
4113,16,Wednesday,Admin_Block,179.33721539760924,183.02,63.02,69.0,2.75,-55.8,4.21,135.98868319285774,222.0,53.83,Low
3468,14,Saturday,Admin_Block,99.39313783458036,50.06,25.19,49.0,1.03,,1.55,46.40547546556811,125.0,28.887999999999998,Low
2211,0,Monday,Cafeteria,21.75377095192444,26.5,4.77,23.8,0.81,-47.2,1.54,25.595459080347055,38.0,3.8599999999999994,Low
4828,22,Sunday,Cafeteria,18.5022361243432,20.18,0.0,12.1,0.17,-41.2,1.26,15.619697171089953,22.0,1.62,Low
1667,15,Friday,Library,150.65210162367018,141.8,46.21,47.9,2.05,-49.0,3.18,112.16992836490745,191.0,45.4,Low
4873,21,Monday,Lecture_Hall_2,28.195242967718546,19.216,14.2,21.4,0.58,-43.6,0.91,15.966997821819062,21.0,15.52,Low
1288,19,Sunday,Lab_Block_A,40.03086437603044,29.86,13.78,30.8,1.0,-42.9,1.51,23.817376175883304,59.0,15.48,Low
5626,9,Friday,Lab_Block_B,94.59896766048172,96.38,32.65,50.1,1.45,-47.3,2.4,76.45889787403136,117.0,25.22,Low
2569,12,Monday,Lecture_Hall_1,159.10004755839495,154.45,47.94,50.4,2.82,-54.3,4.81,144.5718346102945,191.0,33.96,Low
3853,5,Wednesday,Hostel_A,8.999555670519667,27.12,4.17,18.3,0.18,-43.7,0.8,22.191980295897054,15.0,10.96,Low
5650,20,Wednesday,Lecture_Hall_1,28.35078461285034,17.73,16.77,37.2,1.056,-40.0,1.41,16.494213788318426,57.0,19.83,Low
3610,9,Monday,Lecture_Hall_1,110.36944825035414,96.57399999999998,35.23,49.7,1.83,-52.9,3.22,75.66337843695663,145.0,26.55,Low
3448,15,Tuesday,Cafeteria,203.4686552727082,201.06,65.8,96.4,2.97,-56.6,4.59,190.1418628302176,264.0,60.64,Low
3760,11,Monday,Lecture_Hall_1,128.491977825101,155.64,48.39,54.4,2.1480000000000006,-51.8,3.44,138.77637587490142,171.0,43.42,Low
2201,18,Thursday,Cafeteria,106.52715735944524,80.96,35.99,55.0,1.63,-51.9,2.48,53.39849131197001,118.0,28.6,Low
2637,16,Thursday,Lecture_Hall_2,130.15241935054476,144.718,53.02,53.3,3.28,-39.7,5.83,123.53975993898447,196.0,44.24,Medium
5827,8,Thursday,Hostel_B,50.78939853409535,31.64,25.68,35.5,2.15,-40.4,3.97,21.821499784753396,58.0,27.78,Low
5635,21,Saturday,Lab_Block_B,28.21204033713022,35.12,7.74,19.9,0.95,,,28.609293690523735,10.0,14.29,Low
5231,20,Monday,Lecture_Hall_1,8.718341267148222,12.17,7.05,22.9,1.6,-41.7,3.03,8.946928885218794,25.0,6.12,Low
2849,12,Sunday,Hostel_A,122.41764013797456,124.07,39.84,47.4,1.864,-52.9,3.58,104.70739703202554,153.0,46.47,Low
5463,9,Tuesday,Cafeteria,65.24953476072207,82.0,24.81,46.5,1.04,-42.3,2.31,78.26659740885422,64.0,22.34,Low
3753,10,Friday,Lecture_Hall_1,155.75209926994606,169.89,43.0,50.7,2.04,-47.7,3.35,135.79302323347028,176.0,33.9,Low
2983,7,Sunday,Lecture_Hall_1,10.443297671200888,5.0,9.49,20.7,0.86,-44.8,1.96,4.737466780046431,25.0,5.52,Low
4583,22,Thursday,Cafeteria,5.0,5.0,5.18,25.5,0.78,-38.4,2.22,4.738797905216107,5.0,7.728,Low
3302,17,Saturday,Lab_Block_A,23.17387680424426,49.41,13.65,27.5,0.77,-37.8,3.0,47.149128733504654,47.0,12.67,Low
1456,9,Tuesday,Cafeteria,85.34340232212422,70.5,32.53,65.1,1.38,-53.7,2.08,65.56160121975167,122.0,31.89,Low
4160,9,Wednesday,Cafeteria,86.13819630779432,81.36,28.369999999999997,37.7,1.24,-52.7,2.8,69.13666391962774,119.0,24.56,Low
5346,14,Monday,Hostel_A,172.6220238012558,157.97,56.04,65.7,2.55,-55.3,4.14,136.84689610601347,231.0,55.02,Low
3700,6,Friday,Lecture_Hall_2,5.0,34.41,2.12,18.1,1.07,-35.6,2.03,27.340157856441785,24.0,8.1,Low
4886,2,Monday,Lecture_Hall_2,15.901872931841329,32.2,1.56,17.5,0.26,-38.2,0.89,23.770670110560143,5.0,0.0,Medium
4459,16,Tuesday,Lecture_Hall_1,139.00823391233646,147.67,58.69,56.8,3.28,-50.2,5.5,118.22005696564945,197.0,48.029999999999994,Medium
2746,19,Monday,Lecture_Hall_2,18.548928956023964,5.0,6.74,21.5,0.3,-41.9,,4.48004542818407,29.0,5.33,Low
4707,17,Thursday,Library,92.42461537885164,83.0,23.22,31.9,1.5,-47.4,3.28,63.70113017309302,120.0,9.2,Low
2414,18,Friday,Library,59.01307087782713,71.68,16.43,31.98,0.74,-48.9,1.52,66.84331283754977,80.0,11.43,Low
2167,8,Tuesday,Hostel_B,37.84947122200053,38.26,20.19,28.8,1.04,-45.7,1.62,34.90608315609143,18.0,9.65,Low
6426,17,Monday,Library,90.33626699593032,105.38,25.75,36.3,1.49,-49.6,2.4,98.96037196320906,118.0,25.73,Low
4546,7,Friday,Lecture_Hall_1,5.0,336.41999999999996,0.0,10.5,0.27,-41.4,0.56,15.248596500528901,38.0,1.03,Low
5687,11,Tuesday,Hostel_B,171.06903600547284,175.63,65.37,67.5,3.21,-53.4,5.77,125.36925383379943,228.0,61.26,Medium
4454,4,Wednesday,Admin_Block,17.863191827551805,7.74,1.81,20.8,0.61,-46.0,1.84,7.292348306571142,14.0,2.254,Low
2940,21,Monday,Lecture_Hall_2,35.05846676199186,11.3,15.55,40.1,0.71,-41.1,1.68,8.974774795954987,65.0,14.95,Low
1564,13,Wednesday,Sports_Complex,178.8452945382164,179.54,62.15999999999999,69.3,2.91,-46.0,3.86,174.91545475421762,269.0,53.3,Medium
2355,21,Friday,Hostel_A,40.90596502394336,42.222,5.96,35.9,0.88,-49.4,1.65,33.588797159906996,27.0,5.77,Low
1747,19,Thursday,Hostel_B,50.001409566170565,28.358000000000004,13.9,30.7,0.58,-41.8,1.36,22.21155025738519,86.0,12.05,Low
1159,16,Thursday,Lecture_Hall_1,126.03550962596243,132.38,45.15,50.3,1.83,-50.0,3.09,94.06134730408267,160.0,52.96,Low
1486,9,Tuesday,Lecture_Hall_2,83.28749546761114,91.29,26.79,35.4,2.14,-46.3,3.24,85.07254529674226,106.0,21.97,Low
1348,10,Wednesday,Hostel_B,117.51032612545828,120.97,40.05,45.0,1.96,-53.1,2.94,118.09566351611004,156.0,30.6,Low
6315,7,Tuesday,Hostel_B,43.61585677976999,47.230000000000004,22.4,36.0,0.98,-39.7,1.63,36.841896022366754,58.4,24.300000000000004,Low
2393,20,Saturday,Lab_Block_B,8.083639285673694,5.28,0.43,17.1,0.19,-38.1,,5.081533316645915,39.0,2.91,Low
2561,17,Friday,Hostel_B,142.73630516928884,128.15,46.03,51.64,2.27,,4.44,116.95648840782785,191.0,35.97,Low
6447,15,Friday,Hostel_B,198.600055064845,195.18,70.92,68.8,3.01,-58.0,5.2,139.45386389058012,284.0,66.93,Medium
3493,13,Tuesday,Cafeteria,158.34091435449184,174.98,58.36,57.3,2.59,-47.6,4.66,164.20898399420335,222.0,50.9,Low
1801,11,Thursday,Hostel_B,163.95522430636578,153.0,47.66,61.9,2.5520000000000005,-49.9,3.42,139.9937983006987,201.0,44.22,Low
5120,12,Tuesday,Hostel_B,171.37224894574385,164.09,61.34,68.7,2.66,-54.5,4.11,130.0633332594595,226.0,59.35,Low
1641,6,Tuesday,Lecture_Hall_1,36.8116070580068,72.98,19.812,41.1,1.2,-40.5,2.7,66.30948295570401,45.0,21.02,Low
1351,16,Monday,Hostel_B,152.37584928309667,182.05,52.0,59.1,2.31,-51.7,3.74,132.82616275831734,192.0,50.29600000000001,Low
4509,9,Thursday,Hostel_B,112.18024647114942,97.37,25.03,33.0,1.03,-46.1,2.7,84.45298232544786,154.0,27.13,Low
4153,12,Sunday,Hostel_B,55.65277748963413,79.96,18.03,28.0,0.73,-44.5,2.27,78.88820354871551,52.0,21.93,Low
6084,11,Monday,Lab_Block_A,117.22314304679392,141.88,36.16,45.8,1.54,-53.8,2.87,99.39,148.0,30.17,Low
4862,18,Friday,Hostel_A,41.22914043696393,68.394,19.34,30.4,0.82,-47.2,1.38,59.64623041832018,73.0,5.12,Low
1587,4,Friday,Library,18.41307637173973,5.0,5.67,22.3,0.45,-33.7,1.19,3.609670733717725,5.0,0.0,Low
2289,6,Tuesday,Lab_Block_B,5.0,10.69,0.26,13.6,0.97,-38.2,2.03,9.195668000922689,5.0,0.0,Low
5736,6,Saturday,Lab_Block_B,5.0,5.0,0.0,18.279999999999998,0.47,-42.1,1.58,4.439871606277932,5.0,11.27,Low
3807,7,Wednesday,Lecture_Hall_1,47.82589627439919,59.74,13.61,24.6,1.1,-42.1,1.69,58.452851859170046,41.0,10.63,Medium
5641,12,Thursday,Hostel_A,149.90938307776315,171.52,47.93,49.0,1.97,-50.6,3.38,121.04325380813465,186.0,42.358,Low
1021,15,Wednesday,Hostel_B,171.5928768111059,170.58,46.59,56.4,2.07,-55.3,3.33,125.42987625175425,209.0,39.5,Low
5725,6,Thursday,Lecture_Hall_1,15.109982487853449,5.964,2.38,17.0,0.14,,0.39,3.9019977487607687,15.0,0.0,Low
4390,17,Saturday,Lab_Block_A,97.71921822075804,84.41,33.05,37.1,1.63,-45.1,2.81,82.06055144835527,130.0,29.22,Low
5455,20,Sunday,Sports_Complex,11.926858614570978,6.48,3.38,19.7,0.69,-36.7,1.38,4.5587115439825805,5.2,12.23,Low
5775,10,Thursday,Sports_Complex,130.5080918422585,119.06,45.31,104.4,2.95,-45.2,4.56,110.36807231548569,174.0,38.17,Low
6280,6,Thursday,Lecture_Hall_2,8.13439686334779,7.49,0.0,19.3,0.01,-43.7,0.1,5.559465281569311,11.0,1.2799999999999998,Low
1546,17,Saturday,Library,78.1627377094155,99.4,31.43,35.4,1.35,-40.6,2.59,73.37205119672565,138.0,30.93,Low
6290,5,Friday,Admin_Block,5.0,5.0,9.08,26.8,0.68,-41.7,1.79,4.200956526348342,5.0,8.94,Low
6421,8,Wednesday,Lab_Block_B,51.19969080986993,47.82,13.24,33.8,0.88,-42.1,1.64,39.56858302171141,57.0,13.65,Low
2159,11,Monday,Lecture_Hall_1,144.74453852781693,142.71,42.28,46.8,1.75,-51.9,5.11,122.38458036881265,200.0,48.38,Low
4794,1,Saturday,Library,6.143330522319319,81.72199999999998,0.0,15.0,0.06,-42.8,1.45,18.115585128627394,33.0,6.62,Medium
5125,14,Tuesday,Sports_Complex,166.44534521208712,176.19,59.74,62.6,2.66,-52.0,4.6,154.8182246955186,218.0,57.28,Low
5592,11,Friday,Lecture_Hall_2,89.18411715329319,130.65,31.52,48.1,1.42,-47.9,2.45,100.80279310043477,123.0,22.32,Low
4782,17,Friday,Lecture_Hall_1,121.950516498173,150.75,44.55,50.7,2.2,-53.7,3.84,132.24578536356304,175.0,45.0,Low
4342,16,Monday,Hostel_B,156.4471300935305,148.64,48.73,50.2,2.49,-54.6,4.52,139.93472884581473,180.4,41.15,Low
1010,11,Wednesday,Library,170.6220402581584,151.45,52.85,55.0,3.08,-58.6,4.82,144.39168317562653,233.0,46.58,Medium
6089,7,Tuesday,Lab_Block_A,18.87749272929176,25.81,6.11,25.1,0.5860000000000001,-30.3,1.14,21.734156558375822,21.0,1.23,Low
2578,18,Tuesday,Library,92.25382622575444,72.38,37.47,42.8,1.56,-45.8,3.32,66.11940736478152,113.0,27.278000000000002,Low
3699,7,Friday,Lab_Block_A,22.27897451970853,20.1,5.47,38.1,0.68,-44.8,1.04,19.218571436809288,38.0,10.3,Low
5737,12,Saturday,Lab_Block_B,78.28867383807663,91.0,29.21,38.5,1.46,-42.1,2.32,73.59960463371714,110.0,24.56,Low
4070,8,Sunday,Lecture_Hall_2,46.07502075596769,41.73,15.29,43.5,0.86,-52.4,1.3,32.45702320964506,62.0,18.81,Low
3271,9,Tuesday,Hostel_B,103.39236946605163,109.13,40.73,43.4,1.75,-48.1,3.27,94.02655488916474,140.0,42.25,Low
6321,10,Thursday,Lab_Block_B,104.28138744859432,87.45,27.43,54.2,2.2,-48.0,,73.49235808610763,121.0,15.7,Low
2777,19,Thursday,Cafeteria,48.93366561044961,71.67,16.23,25.3,0.76,-43.7,1.74,60.744436697533885,67.0,12.97,Low
5808,21,Thursday,Hostel_A,25.38981830221933,30.24,14.78,22.9,0.99,-40.9,2.53,22.4673651838097,36.0,8.87,Low
2536,7,Thursday,Hostel_A,41.93494048270563,40.49,15.15,27.9,1.56,-42.0,2.36,36.16289933091509,53.6,26.51,Low
5298,15,Wednesday,Lecture_Hall_1,139.8242201531955,156.39,50.55,51.6,2.04,-56.9,4.93,119.34466951391244,182.0,47.39,Low
3924,17,Wednesday,Admin_Block,129.69142394197254,137.91,39.85,46.1,1.83,-55.4,3.46,105.06032663016438,171.0,32.28,Low
1697,23,Saturday,Lecture_Hall_2,18.07430196669344,35.35,2.79,14.1,0.39,-40.5,0.76,30.03681211351322,25.0,7.33,Low
1122,8,Tuesday,Admin_Block,58.04782343304111,26.91,8.31,17.6,0.33,,1.34,22.075480935851076,67.0,13.21,Low
4888,19,Tuesday,Lab_Block_A,22.4055580544862,5.0,6.42,22.0,0.29,-45.5,0.78,4.385737288729498,5.0,9.17,Low
3833,13,Friday,Lab_Block_A,141.36578676044442,144.56199999999998,48.75,53.3,1.96,-57.5,3.02,130.51373842025816,179.0,47.01,Low
1240,14,Sunday,Hostel_A,97.39689694283037,98.96,31.59,41.3,1.28,-45.4,2.06,72.07971329219528,137.0,27.27,Low
2760,18,Friday,Hostel_A,88.24411984951026,100.23400000000001,30.74,39.8,1.36,-49.6,2.18,86.89688866181191,141.0,29.77,Low
3294,10,Monday,Hostel_A,118.24362565506972,113.31,39.97,44.1,1.89,-43.5,3.03,91.8089979626788,160.0,39.25,Low
1069,8,Tuesday,Admin_Block,31.428997028145083,50.72,8.3,18.2,0.4,-47.5,0.77,44.29,41.0,2.77,Low
3174,14,Tuesday,Hostel_B,182.35026509771504,175.886,58.75,59.3,2.48,-60.6,3.97,140.96807892214642,241.0,54.12,Low
1549,13,Friday,Hostel_B,157.7813483058725,197.96,56.23,62.3,2.69,-56.1,4.24,172.53443318539865,209.0,51.45,Low
4696,9,Wednesday,Hostel_A,60.61425766975727,48.28,19.93,28.9,1.2,-50.5,1.95,45.772077835288925,68.0,17.34,Low
2793,15,Friday,Lab_Block_A,161.9858115613717,160.9,55.81,72.3,2.47,-53.3,3.86,111.633381054954,218.0,52.57,Low
3543,10,Friday,Hostel_B,139.18075880003477,120.67,41.64,45.2,1.87,-50.2,3.8,95.22196078964099,188.8,41.8,Low
3897,15,Thursday,Cafeteria,180.9962960240069,193.5,59.2,65.7,2.44,-60.1,3.8,183.49656782989527,231.0,61.81,Low
3266,22,Friday,Hostel_B,49.49090510803662,15.28,9.69,24.2,0.6,-37.5,1.38,11.995337302543632,80.0,9.42,Low
4487,12,Friday,Library,167.0723623268736,149.3,53.68,57.7,2.22,-59.2,4.0,138.79363472213933,226.0,55.63,Low
5303,0,Friday,Lecture_Hall_1,25.99189369933015,26.62,13.39,21.8,0.78,-48.0,1.52,22.835735977367793,29.0,12.72,Medium
3899,4,Friday,Hostel_B,45.388754414841685,55.26,25.21,35.4,2.43,-44.0,3.75,39.11,52.0,18.576,Low
5081,6,Sunday,Cafeteria,5.0,5.0,15.75,31.3,0.81,-33.5,2.13,4.060708579660997,5.0,8.29,Low
6325,17,Sunday,Lecture_Hall_2,36.95428826026834,43.33,15.8,30.2,1.09,-45.1,3.62,39.20760684873522,55.0,15.26,Low
5997,10,Tuesday,Cafeteria,92.58328558824832,109.25,30.02,41.5,1.26,-47.2,2.46,81.84115386305749,117.0,24.93,Low
5340,6,Monday,Lab_Block_B,21.09577868834648,40.82,20.54,27.7,0.724,-32.1,2.24,38.622005612614885,17.0,19.64,High
1109,18,Thursday,Library,86.4132693023621,90.15,25.09,34.7,1.13,-54.1,1.95,68.80102739481993,136.0,25.76,Low
4594,14,Thursday,Cafeteria,190.03249175242613,203.19,58.96,104.4,3.06,-57.3,5.68,160.1214652931137,233.2,51.01,Medium
6245,11,Thursday,Hostel_A,180.07653571113843,192.99,57.34,60.9,4.5649999999999995,-54.6,3.96,151.4877213006573,230.6,42.91,Low
5582,11,Saturday,Lab_Block_B,78.26143131798682,72.66,25.387999999999998,33.7,1.54,-42.2,2.86,53.11413060230585,98.0,19.64,Low
1547,14,Friday,Hostel_A,154.08591544848466,184.27,57.31,56.5,2.75,-59.2,4.15,135.0472928535185,199.0,46.39,Low
1924,11,Thursday,Sports_Complex,159.52885137603187,179.74,52.91,68.3,2.23,-54.9,4.38,139.12605541278035,204.0,52.46,Low
4472,2,Thursday,Cafeteria,20.232177740066778,5.0,7.75,29.4,0.46,,1.54,4.213538483321288,16.0,5.554,Low
1275,13,Tuesday,Lecture_Hall_1,188.9521582046489,168.94,61.22,61.7,2.71,-48.3,4.33,118.10889899119931,275.0,58.94,Low
3936,7,Monday,Lecture_Hall_2,5.0,5.0,0.9,13.4,0.2,-41.2,0.4,4.037177746830302,10.0,2.27,Low
6014,19,Saturday,Lecture_Hall_2,6.593360858086095,5.0,1.62,12.3,0.77,-44.9,1.32,3.9616173284373053,5.0,0.93,Low
4747,17,Friday,Lecture_Hall_1,98.96170483114652,126.25,32.48,45.3,1.48,-52.5,2.38,91.00137765730098,112.0,36.56,Low
5050,15,Saturday,Lab_Block_A,97.76694274639934,76.54,34.27,38.7,2.98,-58.3,4.79,54.85737076097476,121.0,33.2,Low
5542,11,Tuesday,Lecture_Hall_2,192.83516257266567,179.06,61.3,65.2,2.58,-51.2,5.19,154.4188276515553,243.0,49.83,Low
3979,4,Thursday,Lecture_Hall_1,7.120967172182699,25.23,1.23,15.7,0.12,-43.6,0.46,20.551517643438142,13.0,7.28,Low
1271,9,Monday,Hostel_A,74.19507226675739,100.99,27.65,32.6,1.96,-44.4,3.3,71.30838890435244,81.0,28.09,Low
2085,14,Friday,Lab_Block_B,153.97622756485782,187.98,55.3,58.9,2.37,-54.2,3.64,156.13865732312397,225.0,51.95,Low
3181,16,Sunday,Hostel_B,50.38642730228431,48.78,20.09,42.0,1.27,-40.0,1.95,38.84505269311405,86.0,20.41,Low
4852,17,Friday,Hostel_B,331.1575292627001,107.57,30.38,55.4,1.27,-51.8,4.23,97.76387073725886,141.0,28.52,Low
4142,8,Tuesday,Cafeteria,33.558980585853604,23.26,9.28,18.9,0.9,-46.7,1.98,21.528459369207972,51.0,2.98,Low
4683,9,Wednesday,Cafeteria,99.48637952695438,90.62,36.6,51.2,1.54,-52.6,2.95,87.52638480164168,129.0,29.45,Low
3194,14,Saturday,Lecture_Hall_2,116.01384296696668,144.13,34.96,38.3,1.89,,4.05,136.33097894193412,117.0,37.07,Low
1567,3,Friday,Lecture_Hall_2,26.880040222316623,15.11,15.44,25.2,0.84,,,10.791418304357352,30.0,19.51,Low
3803,12,Friday,Admin_Block,184.48747747521412,179.99,59.29,71.6,3.52,-55.5,5.62,157.3437674998575,260.0,59.86,Medium
2880,10,Monday,Admin_Block,133.03726750566557,153.46,49.36,50.5,2.17,-54.5,3.65,117.37966420966875,174.0,40.1,Low
6358,19,Thursday,Lecture_Hall_1,58.95180073526544,44.87,16.62,25.1,1.25,-45.3,,43.205504316088266,87.0,10.02,Low
4745,15,Friday,Sports_Complex,133.34972832623495,141.17,38.44,41.9,2.06,-51.4,4.24,120.72519889567786,186.0,31.2,Low
4709,19,Friday,Lab_Block_A,31.671777137658687,43.0,10.46,25.5,0.64,-41.7,1.6,30.932403838530053,24.0,3.96,Low
2667,19,Friday,Lecture_Hall_2,24.755560854367666,35.66,8.854,20.4,0.08,-38.9,0.53,29.88175316503735,27.0,7.51,Low
5248,11,Wednesday,Cafeteria,161.14458561280176,130.36,52.77,66.9,2.16,-62.1,3.48,126.96102848422376,220.0,48.63,Low
2874,13,Monday,Hostel_A,183.39809202172543,186.57,61.02,61.8,3.61,-47.4,6.47,141.4982793675956,229.0,52.7,Medium
2593,14,Tuesday,Lab_Block_B,187.31490365696783,198.99,63.92,65.4,2.79,-58.3,5.83,188.25018213395458,240.0,46.92,Low
2330,9,Friday,Hostel_B,61.87178072374898,81.04,15.05,47.1,0.96,,1.97,77.62233186292907,67.0,5.97,Low
4355,14,Monday,Lab_Block_B,165.563858818795,166.72,45.1,55.6,1.93,-54.6,3.01,138.44880914337242,217.0,43.05,Low
1642,21,Sunday,Lab_Block_B,5.0,5.0,2.94,13.9,0.37,-50.1,1.14,4.11399667944651,5.0,7.85,Low
1482,15,Thursday,Lab_Block_B,184.1087863712432,180.54,62.93,68.14000000000001,2.56,,4.57,149.70420992400108,254.0,60.09,Low
2038,4,Wednesday,Cafeteria,5.0,20.4,15.04,26.7,0.75,-43.0,1.67,16.42534029657366,20.0,13.13,Low
3517,2,Thursday,Cafeteria,5.0,5.0,0.0,33.5,0.53,-41.7,0.85,4.496471416729687,24.0,0.0,Low
1639,15,Wednesday,Lab_Block_B,162.95595165099533,183.73,49.76,51.5,2.04,-44.0,3.24,142.04237914199925,235.0,48.8,Low
3378,10,Wednesday,Lecture_Hall_1,108.94842003313752,101.49,33.05,41.2,1.92,-48.3,3.15,98.24791836809275,134.0,35.73,Low
